set_id	term_name	observed_edges	lambda	p_value	log2_Anscombe_ratio	set_size	max_possible_edges
GO:0002387	immune response in gut-associated lymphoid tissue	0	0	1	0	1	0
GO:0002395	immune response in nasopharyngeal-associated lymphoid tissue	0	0	1	0	1	0
GO:0002415	immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor	0	0	1	0	1	0
GO:0002418	immune response to tumor cell	0	0.00142857142857143	1	-0.00274276954186492	3	3
GO:0002429	immune response-activating cell surface receptor signaling pathway	2	0.00698979591836735	2.43149883491827e-05	1.31816075411165	3	3
GO:0002432	granuloma formation	0	0	1	0	1	0
GO:0002438	acute inflammatory response to antigenic stimulus	0	0.00696428571428571	1	-0.0132735773057797	4	6
GO:0002446	neutrophil mediated immunity	0	0.00900510204081633	1	-0.0171174418357345	6	15
GO:0002448	mast cell mediated immunity	0	0	1	0	1	0
GO:0002450	B cell antigen processing and presentation	0	0	1	0	1	0
GO:0002455	humoral immune response mediated by circulating immunoglobulin	0	0.00173469387755102	1	-0.0033291515173427	3	3
GO:0002457	T cell antigen processing and presentation	0	0.00048469387755102	1	-0.000931751915023038	3	3
GO:0002467	germinal center formation	1	0.0250765306122449	0.024764726180273	0.89054185704496	8	28
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	0	0.00135204081632653	1	-0.00259609953821927	4	6
GO:0002476	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	7	0.0260459183673469	1.57707131596567e-15	2.10040185726551	9	36
GO:0002477	antigen processing and presentation of exogenous peptide antigen via MHC class Ib	0	0	1	0	1	0
GO:0002481	antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent	0	0	1	0	1	0
GO:0002485	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent	0	0	1	0	1	0
GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	7	0.0260459183673469	1.57707131596567e-15	2.10040185726551	9	36
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	0	0	1	0	1	0
GO:0002502	peptide antigen assembly with MHC class I protein complex	1	0.0014030612244898	0.00140207739410737	0.93454067610393	3	3
GO:0002507	tolerance induction	0	0	1	0	1	0
GO:0002513	tolerance induction to self antigen	0	0	1	0	1	0
GO:0002519	natural killer cell tolerance induction	1	0.00102040816326531	0.00101936799184506	0.935274374272399	2	1
GO:0002520	immune system development	0	0.000255102040816327	1	-0.000490545765551631	2	1
GO:0002521	leukocyte differentiation	0	0.00122448979591837	1	-0.00235158324136442	2	1
GO:0002522	leukocyte migration involved in immune response	0	0.00221938775510204	1	-0.00425661589064885	3	3
GO:0002523	leukocyte migration involved in inflammatory response	1	0.0282142857142857	0.0278199798108477	0.884906479848313	9	36
GO:0002526	acute inflammatory response	0	0.00783163265306123	1	-0.0149097231503307	5	10
GO:0002532	production of molecular mediator involved in inflammatory response	1	0.00821428571428571	0.0081806406557883	0.921604184856552	5	10
GO:0002536	respiratory burst involved in inflammatory response	0	0.000204081632653061	1	-0.000392463296103651	2	1
GO:0002540	leukotriene production involved in inflammatory response	0	0	1	0	1	0
GO:0002542	Factor XII activation	1	0.000459183673469388	0.000458972920597685	0.936351816624236	2	1
GO:0002543	activation of blood coagulation via clotting cascade	0	0.00076530612244898	1	-0.00147063765606126	2	1
GO:0002544	chronic inflammatory response	1	0.00982142857142857	0.00977335585148949	0.918585288246583	7	21
GO:0002551	mast cell chemotaxis	0	0	1	0	1	0
GO:0002553	histamine secretion by mast cell	0	0	1	0	1	0
GO:0002554	serotonin secretion by platelet	0	0	1	0	1	0
GO:0002572	pro-T cell differentiation	0	0.00216836734693878	1	-0.00415904419829871	2	1
GO:0002573	myeloid leukocyte differentiation	0	0.00303571428571429	1	-0.00581597072705231	2	1
GO:0002576	platelet degranulation	0	0.00670918367346939	1	-0.0127916508311168	3	3
GO:0002587	negative regulation of antigen processing and presentation of peptide antigen via MHC class II	1	0.000510204081632653	0.000509943906170321	0.936253800791427	2	1
GO:0002588	positive regulation of antigen processing and presentation of peptide antigen via MHC class II	0	0.00173469387755102	1	-0.0033291515173427	2	1
GO:0002605	negative regulation of dendritic cell antigen processing and presentation	0	0.00326530612244898	1	-0.00625393260403329	3	3
GO:0002606	positive regulation of dendritic cell antigen processing and presentation	1	0.000892857142857143	0.000892458664495496	0.935519106257934	3	3
GO:0002634	regulation of germinal center formation	0	0.00698979591836735	1	-0.0133217522495612	5	10
GO:0002635	negative regulation of germinal center formation	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0002636	positive regulation of germinal center formation	0	0.000535714285714286	1	-0.00102976108914732	2	1
GO:0002637	regulation of immunoglobulin production	0	0.00288265306122449	1	-0.00552384834706998	4	6
GO:0002638	negative regulation of immunoglobulin production	0	0.00959183673469388	1	-0.0182187725266338	7	21
GO:0002643	regulation of tolerance induction	0	0	1	0	1	0
GO:0002645	positive regulation of tolerance induction	1	0.00076530612244898	0.000764720876879939	0.935763921302009	2	1
GO:0002666	positive regulation of T cell tolerance induction	1	0.0141071428571429	0.0140081033856554	0.91059612467686	4	6
GO:0002667	regulation of T cell anergy	0	0.000153061224489796	1	-0.000294367488453351	2	1
GO:0002669	positive regulation of T cell anergy	0	0.00272959183673469	1	-0.0052316076190575	4	6
GO:0002673	regulation of acute inflammatory response	0	0	1	0	1	0
GO:0002674	negative regulation of acute inflammatory response	0	0.00048469387755102	1	-0.000931751915023038	3	3
GO:0002675	positive regulation of acute inflammatory response	1	0.00724489795918367	0.00721871695036383	0.923431234142092	5	10
GO:0002677	negative regulation of chronic inflammatory response	0	0	1	0	1	0
GO:0002679	respiratory burst involved in defense response	0	0	1	0	1	0
GO:0002685	regulation of leukocyte migration	0	0.00142857142857143	1	-0.00274276954186492	2	1
GO:0002686	negative regulation of leukocyte migration	0	0.0175510204081633	1	-0.0329947898427629	8	28
GO:0002689	negative regulation of leukocyte chemotaxis	0	0	1	0	1	0
GO:0002690	positive regulation of leukocyte chemotaxis	1	0.0252295918367347	0.0249139854622539	0.890265936786421	8	28
GO:0002693	positive regulation of cellular extravasation	0	0.000204081632653061	1	-0.000392463296103651	2	1
GO:0002695	negative regulation of leukocyte activation	0	0.000153061224489796	1	-0.000294367488453351	2	1
GO:0002710	negative regulation of T cell mediated immunity	0	0.000204081632653061	1	-0.000392463296103651	2	1
GO:0002717	positive regulation of natural killer cell mediated immunity	0	0	1	0	1	0
GO:0002718	regulation of cytokine production involved in immune response	0	0.00142857142857143	1	-0.00274276954186492	3	3
GO:0002719	negative regulation of cytokine production involved in immune response	0	0.00352040816326531	1	-0.0067402452500025	3	3
GO:0002724	regulation of T cell cytokine production	0	0.00048469387755102	1	-0.000931751915023038	3	3
GO:0002725	negative regulation of T cell cytokine production	0	0.01875	1	-0.035194663945699	6	15
GO:0002726	positive regulation of T cell cytokine production	1	0.0174744897959184	0.0173226963561105	0.904380414653162	7	21
GO:0002728	negative regulation of natural killer cell cytokine production	0	0.000918367346938775	1	-0.00176440574012327	2	1
GO:0002729	positive regulation of natural killer cell cytokine production	3	0.0178826530612245	9.40421297509266e-07	1.55135856356454	6	15
GO:0002730	regulation of dendritic cell cytokine production	0	0	1	0	1	0
GO:0002732	positive regulation of dendritic cell cytokine production	0	0.00163265306122449	1	-0.00313374381725984	2	1
GO:0002735	positive regulation of myeloid dendritic cell cytokine production	3	0.00436224489795918	1.37898061318232e-08	1.57661974593096	4	6
GO:0002752	cell surface pattern recognition receptor signaling pathway	12	0.038469387755102	2.11653803158702e-26	2.4517520975842	10	45
GO:0002757	immune response-activating signaling pathway	0	0	1	0	1	0
GO:0002759	regulation of antimicrobial humoral response	0	5.10204081632653e-05	1	-9.81358440319546e-05	2	1
GO:0002763	positive regulation of myeloid leukocyte differentiation	0	0	1	0	1	0
GO:0002765	immune response-inhibiting signal transduction	0	0.000255102040816327	1	-0.000490545765551631	2	1
GO:0002767	immune response-inhibiting cell surface receptor signaling pathway	2	0.00206632653061225	2.13191331628787e-06	1.32751864515009	3	3
GO:0002768	immune response-regulating cell surface receptor signaling pathway	0	0.00209183673469388	1	-0.00401266190934424	4	6
GO:0002769	natural killer cell inhibitory signaling pathway	1	0.00178571428571429	0.0017825311942959	0.933807723437539	2	1
GO:0002774	Fc receptor mediated inhibitory signaling pathway	0	0.000280612244897959	1	-0.000539581999583372	3	3
GO:0002780	antibacterial peptide biosynthetic process	0	0	1	0	1	0
GO:0002790	peptide secretion	0	0.00127551020408163	1	-0.00244939970641966	3	3
GO:0002793	positive regulation of peptide secretion	0	5.10204081632653e-05	1	-9.81358440319546e-05	2	1
GO:0002803	positive regulation of antibacterial peptide production	0	0.000280612244897959	1	-0.000539581999583372	3	3
GO:0002819	regulation of adaptive immune response	0	0.00288265306122449	1	-0.00552384834706998	5	10
GO:0002820	negative regulation of adaptive immune response	0	0.000612244897959184	1	-0.00117674988648608	2	1
GO:0002821	positive regulation of adaptive immune response	0	0.00137755102040816	1	-0.00264499285307473	4	6
GO:0002826	negative regulation of T-helper 1 type immune response	1	0.00556122448979592	0.00554578950660692	0.926615570551894	4	6
GO:0002827	positive regulation of T-helper 1 type immune response	7	0.0128571428571429	1.13945026338021e-17	2.1245228866949	7	21
GO:0002829	negative regulation of type 2 immune response	0	0.00563775510204082	1	-0.010764036334635	4	6
GO:0002830	positive regulation of type 2 immune response	0	0.00956632653061225	1	-0.0181709235318602	4	6
GO:0002839	positive regulation of immune response to tumor cell	0	0.000102040816326531	1	-0.000196258338972743	2	1
GO:0002841	negative regulation of T cell mediated immune response to tumor cell	1	0.00528061224489796	0.00526669432122028	0.927147662627982	4	6
GO:0002842	positive regulation of T cell mediated immune response to tumor cell	0	0.00696428571428571	1	-0.0132735773057797	4	6
GO:0002854	positive regulation of T cell mediated cytotoxicity directed against tumor cell target	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0002859	negative regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	1	0.000510204081632653	0.000509943906170321	0.936253800791427	2	1
GO:0002860	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	4	0.0105102040816327	5.04176240431667e-10	1.75222103222326	6	15
GO:0002863	positive regulation of inflammatory response to antigenic stimulus	0	0.00408163265306122	1	-0.00780898040743483	2	1
GO:0002865	negative regulation of acute inflammatory response to antigenic stimulus	0	0.00191326530612245	1	-0.00367098767058405	3	3
GO:0002866	positive regulation of acute inflammatory response to antigenic stimulus	0	0.00165816326530612	1	-0.00318260070511378	2	1
GO:0002870	T cell anergy	0	0.00229591836734694	1	-0.00440294868767055	3	3
GO:0002876	positive regulation of chronic inflammatory response to antigenic stimulus	0	0	1	0	1	0
GO:0002879	positive regulation of acute inflammatory response to non-antigenic stimulus	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0002891	positive regulation of immunoglobulin mediated immune response	1	0.00364795918367347	0.00364131345680061	0.930251280276827	3	3
GO:0002903	negative regulation of B cell apoptotic process	0	0.00487244897959184	1	-0.00931224290124699	3	3
GO:0002904	positive regulation of B cell apoptotic process	0	0.00214285714285714	1	-0.00411025340248428	2	1
GO:0002906	negative regulation of mature B cell apoptotic process	0	0.00173469387755102	1	-0.0033291515173427	3	3
GO:0002920	regulation of humoral immune response	0	0	1	0	1	0
GO:0002922	positive regulation of humoral immune response	1	0.00102040816326531	0.00101988772384563	0.935274374272399	3	3
GO:0002924	negative regulation of humoral immune response mediated by circulating immunoglobulin	0	0.000102040816326531	1	-0.000196258338972743	2	1
GO:0002925	positive regulation of humoral immune response mediated by circulating immunoglobulin	0	0.00178571428571429	1	-0.00342683552053125	4	6
GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	2	0.00181122448979592	1.63828737844526e-06	1.32800683379923	3	3
GO:0002930	trabecular meshwork development	0	0	1	0	1	0
GO:0002933	lipid hydroxylation	0	0	1	0	1	0
GO:0002934	desmosome organization	5	0.0188520408163265	1.95339181026879e-11	1.88526954913029	6	15
GO:0002949	tRNA threonylcarbamoyladenosine modification	6	0.00446428571428571	1.0952609875973e-17	2.0351946639457	5	10
GO:0003006	developmental process involved in reproduction	0	0.00461734693877551	1	-0.00882766171921579	4	6
GO:0003012	muscle system process	0	0.000969387755102041	1	-0.00186230185487546	3	3
GO:0003014	renal system process	0	0.0188265306122449	1	-0.0353348539219336	8	28
GO:0003015	heart process	0	0.00423469387755102	1	-0.00810017903365046	4	6
GO:0003017	lymph circulation	0	0	1	0	1	0
GO:0003029	detection of hypoxic conditions in blood by carotid body chemoreceptor signaling	0	0.000255102040816327	1	-0.000490545765551631	2	1
GO:0003032	detection of oxygen	0	0.00285714285714286	1	-0.00547514978027042	3	3
GO:0003050	regulation of systemic arterial blood pressure by atrial natriuretic peptide	0	0	1	0	1	0
GO:0003051	angiotensin-mediated drinking behavior	0	0.00137755102040816	1	-0.00264499285307473	2	1
GO:0003056	regulation of vascular associated smooth muscle contraction	0	0	1	0	1	0
GO:0003062	regulation of heart rate by chemical signal	0	0.000433673469387755	1	-0.000833729422625384	2	1
GO:0003064	regulation of heart rate by hormone	0	0.00163265306122449	1	-0.00313374381725984	2	1
GO:0003073	regulation of systemic arterial blood pressure	1	0.00987244897959184	0.00982387633024941	0.918489656863645	7	21
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	3	0.0155867346938776	6.23791186904309e-07	1.55558632226987	4	6
GO:0003084	positive regulation of systemic arterial blood pressure	3	0.0246683673469388	2.45606542259774e-06	1.53900610256111	10	45
GO:0003093	regulation of glomerular filtration	0	0	1	0	1	0
GO:0003095	pressure natriuresis	0	0.000331632653061225	1	-0.000637644468527876	2	1
GO:0003096	renal sodium ion transport	0	0.00130102040816327	1	-0.00249830296534115	3	3
GO:0003097	renal water transport	0	0.000229591836734694	1	-0.000441506197876307	3	3
GO:0003100	regulation of systemic arterial blood pressure by endothelin	5	0.0048469387755102	2.22025121476135e-14	1.91138732756128	4	6
GO:0003104	positive regulation of glomerular filtration	0	0.00038265306122449	1	-0.000735693608334143	2	1
GO:0003105	negative regulation of glomerular filtration	0	0.00112244897959184	1	-0.00215591050981212	2	1
GO:0003127	detection of nodal flow	0	0.00135204081632653	1	-0.00259609953821927	3	3
GO:0003129	heart induction	1	0.0608418367346939	0.0590279447800534	0.8287775126053	6	15
GO:0003133	endodermal-mesodermal cell signaling	0	0.00563775510204082	1	-0.010764036334635	2	1
GO:0003138	primary heart field specification	0	0.0036734693877551	1	-0.00703187554321838	2	1
GO:0003139	secondary heart field specification	0	0.0676785714285714	1	-0.119684471766619	7	21
GO:0003140	determination of left/right asymmetry in lateral mesoderm	1	0.0154591836734694	0.0153403038767854	0.908093984101801	7	21
GO:0003143	embryonic heart tube morphogenesis	0	0.00278061224489796	1	-0.00532903435076215	5	10
GO:0003149	membranous septum morphogenesis	2	0.0388265306122449	0.000734520566584972	1.26041473415743	6	15
GO:0003150	muscular septum morphogenesis	0	0.00298469387755102	1	-0.00571860974425564	3	3
GO:0003156	regulation of animal organ formation	0	0.000229591836734694	1	-0.000441506197876307	2	1
GO:0003157	endocardium development	1	0.00163265306122449	0.00162999185004075	0.934100815140811	2	1
GO:0003158	endothelium development	4	0.0573979591836735	4.31968033180658e-07	1.66942569896192	10	45
GO:0003162	atrioventricular node development	2	0.0232908163265306	0.000267056156463966	1.2880166967434	5	10
GO:0003163	sinoatrial node development	0	0.0108163265306122	1	-0.0205117996880727	6	15
